postcode,lsoa,easting,northing,children,hh_with_ch,hh_total,idaci_decile,idaci_score,catchment_2026
BN3 8EG,E01016883,526447,107505,14,8,129,6,0.112,HoveBlatchington
BN3 8EH,E01016883,526490,107427,2,1,129,6,0.112,HoveBlatchington
BN3 8EJ,E01016883,526568,107512,17,10,132,6,0.112,HoveBlatchington
BN3 8EL,E01016883,526651,107473,17,9,132,6,0.112,HoveBlatchington
BN3 8EN,E01016883,526651,107321,3,2,132,6,0.112,HoveBlatchington
BN3 8EP,E01016883,526582,107218,14,7,132,6,0.112,HoveBlatchington
BN3 8EQ,E01016883,526765,107097,13,9,129,6,0.112,HoveBlatchington
BN3 8ER,E01016882,526876,107372,12,9,123,3,0.238,HoveBlatchington
BN3 8ES,E01016882,526983,107479,11,7,153,3,0.238,HoveBlatchington
BN3 8ET,E01016882,527045,107631,35,21,153,3,0.238,HoveBlatchington
BN3 8EU,E01016882,527004,107639,48,21,110,3,0.238,HoveBlatchington
BN3 8EW,E01016883,526691,107467,13,9,121,6,0.112,HoveBlatchington
BN3 8EY,E01016882,526912,107438,6,5,123,3,0.238,HoveBlatchington
BN3 8EZ,E01016882,526894,107588,46,23,110,3,0.238,HoveBlatchington
BN3 8FA,E01016882,526857,107715,3,2,110,3,0.238,HoveBlatchington
BN3 8FB,E01016883,526761,107637,2,2,121,6,0.112,HoveBlatchington
BN3 8FD,E01016883,526476,107518,3,2,132,6,0.112,HoveBlatchington
BN3 8FE,E01016883,526798,107592,18,11,121,6,0.112,HoveBlatchington
BN3 8FG,E01016883,526405,107222,4,3,129,6,0.112,HoveBlatchington
BN3 8GA,E01016885,527836,107033,15,8,128,2,0.292,HoveBlatchington
BN3 8GB,E01016885,527886,107076,18,10,145,2,0.292,HoveBlatchington
BN3 8GD,E01016884,527705,107040,25,13,111,4,0.16,HoveBlatchington
BN3 8GE,E01016885,527808,107112,7,5,128,2,0.292,HoveBlatchington
BN3 8GF,E01016885,527862,107102,16,9,145,2,0.292,HoveBlatchington
BN3 8GG,E01016884,527509,106942,22,12,117,4,0.16,HoveBlatchington
BN3 8GH,E01016885,527930,107032,10,7,145,2,0.292,HoveBlatchington
BN3 8GJ,E01016885,527766,107266,22,13,145,2,0.292,HoveBlatchington
BN3 8GL,E01016885,527604,107461,13,8,100,2,0.292,HoveBlatchington
BN3 8GN,E01016885,527580,107433,21,14,100,2,0.292,HoveBlatchington
BN3 8GP,E01016885,527683,107349,8,5,100,2,0.292,HoveBlatchington
BN3 8GQ,E01016886,527523,107324,13,6,135,6,0.101,HoveBlatchington
BN3 8GR,E01016885,527740,107250,43,19,128,2,0.292,HoveBlatchington
BN3 8GS,E01016885,527674,107202,29,16,128,2,0.292,HoveBlatchington
BN3 8GT,E01016886,527595,107284,9,5,135,6,0.101,HoveBlatchington
BN3 8GU,E01016886,527558,107365,10,5,135,6,0.101,HoveBlatchington
BN3 8GW,E01016884,527546,107126,30,17,111,4,0.16,HoveBlatchington
BN3 8GX,E01016884,527628,107095,22,10,111,4,0.16,HoveBlatchington
BN3 8GY,E01016884,527580,107046,9,5,117,4,0.16,HoveBlatchington
BN3 8GZ,E01016884,527582,107160,15,6,111,4,0.16,HoveBlatchington
BN3 8JA,E01016884,527575,106882,42,22,134,4,0.16,HoveBlatchington
BN3 8JB,E01016884,527631,106954,29,15,134,4,0.16,HoveBlatchington
BN3 8JD,E01016884,527371,106690,22,13,130,4,0.16,HoveBlatchington
BN3 8JE,E01016884,527387,106798,15,12,134,4,0.16,HoveBlatchington
BN3 8JF,E01016884,527255,106694,18,10,130,4,0.16,HoveBlatchington
BN3 8JG,E01016884,527279,106607,4,3,130,4,0.16,HoveBlatchington
BN3 8JH,E01016886,527259,106813,3,3,118,6,0.101,HoveBlatchington
BN3 8JJ,E01016886,527332,106868,24,14,118,6,0.101,HoveBlatchington
BN3 8JL,E01016886,527240,106986,7,5,118,6,0.101,HoveBlatchington
BN3 8JN,E01016886,527324,107010,11,6,118,6,0.101,HoveBlatchington
BN3 8JP,E01016884,527445,107138,53,24,117,4,0.16,HoveBlatchington
BN3 8JQ,E01016886,527493,107402,29,14,135,6,0.101,HoveBlatchington
BN3 8JR,E01016884,527501,107178,8,5,117,4,0.16,HoveBlatchington
BN3 8JS,E01016886,527389,106916,20,9,118,6,0.101,HoveBlatchington
BN3 8LA,E01016887,526919,106589,9,5,108,7,0.076,HoveBlatchington
BN3 8LB,E01016886,526904,106548,19,9,122,6,0.101,HoveBlatchington
BN3 8LD,E01016886,527146,106607,9,4,122,6,0.101,HoveBlatchington
BN3 8LE,E01016886,527143,106732,21,16,108,6,0.101,HoveBlatchington
BN3 8LF,E01016887,527104,106790,18,12,126,7,0.076,HoveBlatchington
BN3 8LG,E01016887,526993,106891,21,13,126,7,0.076,HoveBlatchington
BN3 8LH,E01016887,526785,106880,7,5,133,7,0.076,HoveBlatchington
BN3 8LJ,E01016887,526811,106830,4,2,133,7,0.076,HoveBlatchington
BN3 8LL,E01016887,526951,106820,14,9,126,7,0.076,HoveBlatchington
BN3 8LN,E01016887,526926,106795,14,10,133,7,0.076,HoveBlatchington
BN3 8LP,E01016887,526813,106785,9,5,133,7,0.076,HoveBlatchington
BN3 8LQ,E01016887,526932,106684,5,4,108,7,0.076,HoveBlatchington
BN3 8LR,E01016887,526798,106742,7,3,108,7,0.076,HoveBlatchington
BN3 8LS,E01016887,526945,106737,10,5,126,7,0.076,HoveBlatchington
BN3 8LT,E01016887,526835,106627,19,11,108,7,0.076,HoveBlatchington
BN3 8LU,E01016887,526742,106608,3,2,108,7,0.076,HoveBlatchington
BN3 8PA,E01016886,527378,107062,4,2,118,6,0.101,HoveBlatchington
BN3 8PB,E01016886,527328,107148,18,12,135,6,0.101,HoveBlatchington
BN3 8PD,E01016884,527407,107186,7,4,117,4,0.16,HoveBlatchington
BN3 8PE,E01016886,527379,107286,24,15,135,6,0.101,HoveBlatchington
BN3 8PF,E01016882,527259,107261,12,7,131,3,0.238,HoveBlatchington
BN3 8PG,E01016886,527199,107192,14,11,136,6,0.101,HoveBlatchington
BN3 8PH,E01016882,527128,107302,13,7,131,3,0.238,HoveBlatchington
BN3 8PJ,E01016882,527081,107228,10,6,109,3,0.238,HoveBlatchington
BN3 8PL,E01016882,527022,107407,10,6,123,3,0.238,HoveBlatchington
BN3 8PN,E01016882,527042,107240,20,11,109,3,0.238,HoveBlatchington
BN3 8PP,E01016887,526967,107004,18,11,109,7,0.076,HoveBlatchington
BN3 8PQ,E01016886,527247,107086,24,11,136,6,0.101,HoveBlatchington
BN3 8PR,E01016886,527193,107066,13,5,136,6,0.101,HoveBlatchington
BN3 8PS,E01016886,527168,106956,33,15,136,6,0.101,HoveBlatchington
BN3 8PT,E01016886,527211,106934,20,11,136,6,0.101,HoveBlatchington
BN3 8PU,E01016886,527193,106792,3,1,108,6,0.101,HoveBlatchington
BN3 8PW,E01016887,527054,107121,4,4,109,7,0.076,HoveBlatchington
BN3 8PX,E01016886,527182,106711,18,9,108,6,0.101,HoveBlatchington
BN3 8PY,E01016882,526984,107414,5,3,123,3,0.238,HoveBlatchington
BN41 1AB,E01016974,526222,105217,9,6,183,4,0.179,PACA
BN41 1AD,E01016974,526208,105186,19,10,136,4,0.179,PACA
BN41 1AE,E01016975,526133,105241,17,8,157,3,0.244,PACA
BN41 1AF,E01016974,526222,105295,22,13,183,4,0.179,PACA
BN41 1AG,E01016974,526304,105222,6,4,177,4,0.179,PACA
BN41 1AT,E01016978,525716,105663,2,1,172,4,0.191,PACA
BN41 1AU,E01016974,526272,105234,5,2,183,4,0.179,PACA
BN41 1AX,E01016975,526077,105233,13,7,157,3,0.244,PACA
BN41 1AY,E01016975,526104,105276,7,3,157,3,0.244,PACA
BN41 1BA,E01016974,526325,105498,17,13,177,4,0.179,PACA
BN41 1BB,E01016978,525621,105604,2,2,126,4,0.191,PACA
BN41 1BE,E01016974,526222,104942,2,1,141,4,0.179,PACA
BN41 1DA,E01016974,526199,105141,14,9,136,4,0.179,PACA
BN41 1DB,E01016974,526146,105120,25,16,136,4,0.179,PACA
BN41 1DD,E01016974,525973,105160,15,8,141,4,0.179,PACA
BN41 1DE,E01016975,526021,105180,24,13,157,3,0.244,PACA
BN41 1DF,E01016974,526263,105029,14,10,136,4,0.179,PACA
BN41 1DG,E01016974,526165,105016,1,1,141,4,0.179,PACA
BN41 1DH,E01016974,526071,104998,3,1,141,4,0.179,PACA
BN41 1DN,E01016974,526130,104892,9,6,141,4,0.179,PACA
BN41 1DP,E01016974,525960,104968,1,2,141,4,0.179,PACA
BN41 1DQ,E01016974,525957,105109,17,11,141,4,0.179,PACA
BN41 1GA,E01016974,526380,105453,10,4,177,4,0.179,PACA
BN41 1GB,E01016974,526331,105318,3,2,177,4,0.179,PACA
BN41 1GD,E01016974,526197,105476,24,12,177,4,0.179,PACA
BN41 1GE,E01016975,526005,105434,16,7,121,3,0.244,PACA
BN41 1GF,E01016974,526306,105447,14,7,177,4,0.179,PACA
BN41 1GG,E01016975,526072,105415,9,7,157,3,0.244,PACA
BN41 1GJ,E01016975,526094,105361,18,12,157,3,0.244,PACA
BN41 1GL,E01016974,526231,105391,12,6,183,4,0.179,PACA
BN41 1GN,E01016974,526167,105378,26,14,183,4,0.179,PACA
BN41 1GP,E01016974,526233,105337,6,4,183,4,0.179,PACA
BN41 1GQ,E01016975,525887,105361,6,5,121,3,0.244,PACA
BN41 1GR,E01016978,525697,105581,15,12,116,4,0.191,PACA
BN41 1GS,E01016978,525650,105697,12,8,126,4,0.191,PACA
BN41 1GT,E01016978,525724,105590,11,5,116,4,0.191,PACA
BN41 1GU,E01016978,525689,105732,18,15,118,4,0.191,PACA
BN41 1GW,E01016975,525928,105425,4,4,121,3,0.244,PACA
BN41 1HA,E01016975,525870,105423,8,4,121,3,0.244,PACA
BN41 1HS,E01016974,526271,105363,3,3,183,4,0.179,PACA
BN41 1HT,E01016974,526263,105330,5,4,183,4,0.179,PACA
BN41 1LA,E01016975,525861,105204,17,9,116,3,0.244,PACA
BN41 1LB,E01016975,525896,105157,17,9,116,3,0.244,PACA
BN41 1LD,E01016975,525803,105494,14,9,121,3,0.244,PACA
BN41 1LE,E01016978,525572,105526,18,12,116,4,0.191,PACA
BN41 1LF,E01016978,525633,105497,20,9,116,4,0.191,PACA
BN41 1LG,E01016975,525537,105453,21,11,124,3,0.244,PACA
BN41 1LH,E01016975,525682,105449,28,14,124,3,0.244,PACA
BN41 1LJ,E01016975,525671,105374,42,21,124,3,0.244,PACA
BN41 1LL,E01016975,525707,105285,22,18,112,3,0.244,PACA
BN41 1LN,E01016975,525768,105251,22,16,112,3,0.244,PACA
BN41 1LP,E01016974,525702,105146,25,13,141,4,0.179,PACA
BN41 1LQ,E01016975,525804,105164,20,11,116,3,0.244,PACA
BN41 1LR,E01016975,525797,105101,22,8,116,3,0.244,PACA
BN41 1LS,E01016974,525791,105070,13,6,141,4,0.179,PACA
BN41 1LT,E01016975,525920,105139,2,1,116,3,0.244,PACA
BN41 1LU,E01016975,525906,105243,2,3,157,3,0.244,PACA
BN41 1NN,E01016978,526085,105771,5,2,172,4,0.191,PACA
BN41 1PB,E01016975,525648,105247,8,5,112,3,0.244,PACA
BN41 1SA,E01016978,525647,105560,17,11,126,4,0.191,PACA
BN41 1SB,E01016978,525547,105706,23,12,118,4,0.191,PACA
BN41 1SD,E01016978,525526,105689,33,22,118,4,0.191,PACA
BN41 1SE,E01016978,525610,105631,10,7,126,4,0.191,PACA
BN41 1SG,E01016978,525617,105693,14,8,126,4,0.191,PACA
BN41 1SH,E01016973,525471,105721,25,14,131,5,0.134,PACA
BN41 1SJ,E01016973,525498,105718,20,12,131,5,0.134,PACA
BN41 1SN,E01016973,525475,105879,14,7,130,5,0.134,PACA
BN41 1SP,E01016973,525259,105879,1,1,130,5,0.134,PACA
BN41 1SQ,E01016973,525261,105922,6,4,130,5,0.134,PACA
BN41 1SR,E01016973,525368,105786,10,7,130,5,0.134,PACA
BN41 1SS,E01016973,525424,105700,29,18,127,5,0.134,PACA
BN41 1ST,E01016973,525446,105714,30,16,131,5,0.134,PACA
BN41 1SU,E01016973,525399,105632,9,4,127,5,0.134,PACA
BN41 1SW,E01016973,525376,105714,13,7,127,5,0.134,PACA
BN41 1SX,E01016973,525490,105566,28,19,127,5,0.134,PACA
BN41 1SY,E01016973,525526,105544,2,1,127,5,0.134,PACA
BN41 1SZ,E01016978,525628,105539,2,2,126,4,0.191,PACA
BN41 1TD,E01016973,525503,105628,6,7,131,5,0.134,PACA
BN41 1UA,E01016978,525898,105925,7,3,172,4,0.191,PACA
BN41 1UB,E01016978,525877,105885,17,11,172,4,0.191,PACA
BN41 1UY,E01016992,526430,104783,0,0,151,9,0.04,PACA
BN41 1WE,E01016992,526719,104547,5,2,151,9,0.04,PACA
BN41 1XA,E01016978,525711,105753,16,8,172,4,0.191,PACA
BN41 1XB,E01016975,525874,105634,27,15,121,3,0.244,PACA
BN41 1XD,E01016974,526097,105653,3,1,177,4,0.179,PACA
BN41 1XE,E01016978,526093,105719,8,4,172,4,0.191,PACA
BN41 1XF,E01016974,526461,105668,18,15,145,4,0.179,PACA
BN41 1XG,E01016974,526356,105706,15,8,145,4,0.179,PACA
BN41 1XH,E01016974,526320,105701,15,8,145,4,0.179,PACA
BN41 1XJ,E01016974,526279,105760,5,3,145,4,0.179,PACA
BN41 1XL,E01016974,526256,105703,3,3,177,4,0.179,PACA
BN41 1XN,E01016974,526396,105677,12,9,145,4,0.179,PACA
BN41 1XP,E01016974,526382,105590,7,4,177,4,0.179,PACA
BN41 1XR,E01016976,526121,105812,13,6,135,8,0.066,PACA
BN41 1XS,E01016974,526346,105798,15,7,145,4,0.179,PACA
BN41 1XT,E01016976,526197,105852,11,8,135,8,0.066,PACA
BN41 1XU,E01016976,526081,105858,5,3,135,8,0.066,PACA
BN41 1XW,E01016974,526497,105797,4,3,145,4,0.179,PACA
BN41 1XX,E01016974,526338,105608,9,6,177,4,0.179,PACA
BN41 2AA,E01016973,525494,105972,4,5,130,5,0.134,PACA
BN41 2AB,E01016978,525510,106027,4,3,148,4,0.191,PACA
BN41 2AD,E01016978,525551,106014,15,8,148,4,0.191,PACA
BN41 2AE,E01016978,525511,106087,6,6,148,4,0.191,PACA
BN41 2AF,E01016978,525865,105930,13,11,172,4,0.191,PACA
BN41 2AP,E01016916,524759,107817,2,1,107,6,0.1,PACA
BN41 2BA,E01016978,525946,105942,12,6,172,4,0.191,PACA
BN41 2BB,E01016976,526015,106004,10,6,120,8,0.066,PACA
BN41 2BD,E01016976,526063,105998,9,6,120,8,0.066,PACA
BN41 2BE,E01016976,526002,106220,22,13,103,8,0.066,PACA
BN41 2BF,E01016976,526041,106245,21,14,103,8,0.066,PACA
BN41 2BG,E01016977,525921,106402,17,10,129,4,0.161,PACA
BN41 2BH,E01016976,525911,106176,13,8,120,8,0.066,PACA
BN41 2BJ,E01016976,525952,106190,17,12,103,8,0.066,PACA
BN41 2BL,E01016976,525862,106098,8,5,120,8,0.066,PACA
BN41 2BN,E01016976,525832,106037,19,10,120,8,0.066,PACA
BN41 2BP,E01016978,525852,105995,15,7,107,4,0.191,PACA
BN41 2BQ,E01016976,526116,105967,4,5,135,8,0.066,PACA
BN41 2BS,E01016978,525758,106048,13,11,107,4,0.191,PACA
BN41 2DA,E01016976,526198,105957,17,10,135,8,0.066,PACA
BN41 2DB,E01016976,526139,106101,14,7,135,8,0.066,PACA
BN41 2DD,E01016976,526130,106002,7,4,135,8,0.066,PACA
BN41 2DE,E01016976,526106,106272,18,8,126,8,0.066,PACA
BN41 2DF,E01016976,526135,106301,16,9,126,8,0.066,PACA
BN41 2DG,E01016976,526186,106310,14,10,126,8,0.066,PACA
BN41 2DH,E01016977,526018,106498,13,8,141,4,0.161,PACA
BN41 2DJ,E01016976,526037,106435,1,1,126,8,0.066,PACA
BN41 2DL,E01016976,526266,106241,15,8,120,8,0.066,PACA
BN41 2DN,E01016976,526311,106226,14,9,120,8,0.066,PACA
BN41 2DP,E01016976,526253,106491,28,15,120,8,0.066,PACA
BN41 2DQ,E01016977,526089,106488,6,4,141,4,0.161,PACA
BN41 2DR,E01016977,526186,106482,17,10,141,4,0.161,PACA
BN41 2DS,E01016976,526158,106420,24,12,126,8,0.066,PACA
BN41 2EN,E01016920,525734,106805,4,2,153,8,0.07,PACA
BN41 2EP,E01016920,525654,106849,20,12,153,8,0.07,PACA
BN41 2EQ,E01016920,525713,106825,9,6,153,8,0.07,PACA
BN41 2ER,E01016920,525661,106759,22,12,153,8,0.07,PACA
BN41 2ES,E01016920,525612,106720,18,11,153,8,0.07,PACA
BN41 2ET,E01016920,525581,106857,7,5,109,8,0.07,PACA
BN41 2EU,E01016920,525626,106891,9,6,109,8,0.07,PACA
BN41 2EY,E01016919,525758,107078,38,23,77,4,0.184,PACA
BN41 2EZ,E01016919,525965,107085,3,2,126,4,0.184,PACA
BN41 2FA,E01016977,525763,106284,4,2,129,4,0.161,PACA
BN41 2FB,E01016977,525817,106426,9,6,129,4,0.161,PACA
BN41 2FD,E01016977,525715,106483,39,23,129,4,0.161,PACA
BN41 2FE,E01016977,525879,106537,14,5,96,4,0.161,PACA
BN41 2FF,E01016977,525798,106482,14,9,129,4,0.161,PACA
BN41 2FG,E01016977,525832,106603,5,4,96,4,0.161,PACA
BN41 2FH,E01016977,525936,106585,32,18,141,4,0.161,PACA
BN41 2FJ,E01016977,526014,106578,28,17,141,4,0.161,PACA
BN41 2FL,E01016977,526083,106620,17,10,139,4,0.161,PACA
BN41 2FN,E01016977,526114,106630,22,12,139,4,0.161,PACA
BN41 2FP,E01016977,525992,106620,8,5,141,4,0.161,PACA
BN41 2FQ,E01016977,525988,106693,3,3,139,4,0.161,PACA
BN41 2FR,E01016977,526103,106730,4,2,139,4,0.161,PACA
BN41 2FS,E01016977,526163,106645,12,7,139,4,0.161,PACA
BN41 2FT,E01016977,525840,106657,22,16,96,4,0.161,PACA
BN41 2FU,E01016977,525715,106583,11,5,96,4,0.161,PACA
BN41 2FW,E01016977,526199,106652,12,9,139,4,0.161,PACA
BN41 2FX,E01016976,526224,106673,15,10,120,8,0.066,PACA
BN41 2FY,E01016919,525795,106734,5,4,104,4,0.184,PACA
BN41 2FZ,E01016920,525795,106827,3,2,153,8,0.07,PACA
BN41 2GA,E01016977,525656,106530,3,1,96,4,0.161,PACA
BN41 2GB,E01016916,525619,107705,1,1,107,6,0.1,PACA
BN41 2GE,E01016919,525758,106713,2,2,104,4,0.184,PACA
BN41 2GH,E01016919,525890,106819,10,6,104,4,0.184,PACA
BN41 2GL,E01016919,525870,106788,3,3,104,4,0.184,PACA
BN41 2GN,E01016919,525841,106853,7,3,124,4,0.184,PACA
BN41 2GP,E01016919,525908,106726,9,6,104,4,0.184,PACA
BN41 2GQ,E01016919,526006,106773,18,11,104,4,0.184,PACA
BN41 2GR,E01016919,526025,107129,9,6,126,4,0.184,PACA
BN41 2GS,E01016919,525995,107210,24,15,126,4,0.184,PACA
BN41 2GT,E01016920,525630,106622,12,7,153,8,0.07,PACA
BN41 2GU,E01016919,526023,106868,14,8,113,4,0.184,PACA
BN41 2GW,E01016919,525930,107187,22,13,126,4,0.184,PACA
BN41 2GX,E01016919,525931,107104,13,9,126,4,0.184,PACA
BN41 2GY,E01016919,526018,107016,15,9,113,4,0.184,PACA
BN41 2GZ,E01016919,525990,106964,30,18,124,4,0.184,PACA
BN41 2HA,E01016922,525397,106497,20,12,146,3,0.23,PACA
BN41 2HB,E01016922,525305,106643,19,11,135,3,0.23,PACA
BN41 2HD,E01016922,525342,106650,20,10,135,3,0.23,PACA
BN41 2HE,E01016922,525321,106511,10,7,135,3,0.23,PACA
BN41 2HF,E01016920,525227,106927,21,15,149,8,0.07,PACA
BN41 2HG,E01016920,525276,106932,23,16,149,8,0.07,PACA
BN41 2HH,E01016920,525343,107018,18,12,134,8,0.07,PACA
BN41 2HJ,E01016920,525321,106907,26,17,149,8,0.07,PACA
BN41 2HL,E01016922,525432,106626,36,23,146,3,0.23,PACA
BN41 2HN,E01016922,525405,106597,30,19,146,3,0.23,PACA
BN41 2HP,E01016920,525413,106951,13,8,109,8,0.07,PACA
BN41 2HQ,E01016920,525468,106834,15,9,109,8,0.07,PACA
BN41 2HR,E01016920,525351,107152,10,7,134,8,0.07,PACA
BN41 2HS,E01016920,525306,107101,3,2,134,8,0.07,PACA
BN41 2HT,E01016920,525766,106749,13,9,153,8,0.07,PACA
BN41 2HW,E01016919,526126,106815,4,2,113,4,0.184,PACA
BN41 2HY,E01016919,526055,107025,13,13,113,4,0.184,PACA
BN41 2JA,E01016919,525857,106977,56,28,124,4,0.184,PACA
BN41 2JB,E01016920,525564,106983,38,24,89,8,0.07,PACA
BN41 2JD,E01016920,525470,107124,22,14,134,8,0.07,PACA
BN41 2JE,E01016920,525555,106902,8,4,109,8,0.07,PACA
BN41 2JF,E01016920,525502,107111,14,10,89,8,0.07,PACA
BN41 2LA,E01016978,525677,106082,3,2,107,4,0.191,PACA
BN41 2LB,E01016973,525610,105980,8,5,130,5,0.134,PACA
BN41 2LD,E01016978,525598,106102,11,6,107,4,0.191,PACA
BN41 2LE,E01016977,525429,106304,8,7,124,4,0.161,PACA
BN41 2LF,E01016977,525415,106258,2,1,124,4,0.161,PACA
BN41 2LG,E01016977,525429,106348,5,4,124,4,0.161,PACA
BN41 2LH,E01016977,525447,106378,3,3,124,4,0.161,PACA
BN41 2LJ,E01016973,525349,106230,9,5,142,5,0.134,PACA
BN41 2LL,E01016977,525394,106254,8,5,124,4,0.161,PACA
BN41 2LN,E01016973,525309,106164,14,9,142,5,0.134,PACA
BN41 2LP,E01016973,525289,106084,7,4,115,5,0.134,PACA
BN41 2LQ,E01016973,525337,105952,6,4,130,5,0.134,PACA
BN41 2LR,E01016973,525203,106189,6,4,142,5,0.134,PACA
BN41 2LS,E01016973,525156,106048,14,8,115,5,0.134,PACA
BN41 2LT,E01016973,525174,106083,9,5,115,5,0.134,PACA
BN41 2LU,E01016973,525210,106102,6,5,115,5,0.134,PACA
BN41 2LY,E01016978,525462,106150,5,3,148,4,0.191,PACA
BN41 2LZ,E01016978,525493,106199,2,2,148,4,0.191,PACA
BN41 2PA,E01016977,525400,106416,15,9,124,4,0.161,PACA
BN41 2PB,E01016977,525299,106354,1,1,124,4,0.161,PACA
BN41 2PD,E01016973,525266,106336,4,2,142,5,0.134,PACA
BN41 2PE,E01016973,525218,106319,2,1,142,5,0.134,PACA
BN41 2PF,E01016973,525102,106262,8,4,142,5,0.134,PACA
BN41 2PG,E01016973,525165,106222,2,1,142,5,0.134,PACA
BN41 2PH,E01016973,525067,106313,15,8,142,5,0.134,PACA
BN41 2PJ,E01016921,525071,106445,25,13,144,2,0.269,PACA
BN41 2PL,E01016921,524970,106721,46,24,123,2,0.269,PACA
BN41 2PN,E01016921,524962,106505,27,14,144,2,0.269,PACA
BN41 2PP,E01016918,524828,107011,25,12,118,2,0.272,PACA
BN41 2PQ,E01016921,525123,106605,17,9,109,2,0.269,PACA
BN41 2PR,E01016921,525064,106686,5,3,109,2,0.269,PACA
BN41 2PS,E01016921,525037,106590,53,28,109,2,0.269,PACA
BN41 2PT,E01016921,525007,106401,24,15,144,2,0.269,PACA
BN41 2PU,E01016921,524942,106618,19,12,159,2,0.269,PACA
BN41 2PY,E01016921,524849,106792,3,2,159,2,0.269,PACA
BN41 2PZ,E01016921,524891,106601,11,8,159,2,0.269,PACA
BN41 2QA,E01016921,524880,106634,8,7,159,2,0.269,PACA
BN41 2QB,E01016921,524832,106706,13,10,159,2,0.269,PACA
BN41 2QD,E01016921,524819,106856,16,10,123,2,0.269,PACA
BN41 2QE,E01016919,526122,106854,8,5,113,4,0.184,PACA
BN41 2QG,E01016921,524793,106763,27,11,159,2,0.269,PACA
BN41 2RA,E01016918,524544,107345,44,24,137,2,0.272,PACA
BN41 2RB,E01016918,524608,107162,30,16,137,2,0.272,PACA
BN41 2RD,E01016916,524451,107478,22,12,107,6,0.1,PACA
BN41 2RE,E01016916,524405,107754,8,4,111,6,0.1,PACA
BN41 2RF,E01016916,524242,107978,1,1,107,6,0.1,PACA
BN41 2RG,E01016918,524627,107288,23,11,117,2,0.272,PACA
BN41 2RH,E01016918,524572,107417,14,8,137,2,0.272,PACA
BN41 2RJ,E01016916,524393,107460,7,6,107,6,0.1,PACA
BN41 2RL,E01016916,524411,107370,8,5,97,6,0.1,PACA
BN41 2RN,E01016916,524467,107210,6,4,97,6,0.1,PACA
BN41 2RP,E01016916,524383,107360,18,13,97,6,0.1,PACA
BN41 2RQ,E01016916,524388,107489,5,4,107,6,0.1,PACA
BN41 2RR,E01016916,524340,107565,13,6,111,6,0.1,PACA
BN41 2RS,E01016916,524304,107623,8,4,111,6,0.1,PACA
BN41 2RT,E01016916,524298,107658,7,4,111,6,0.1,PACA
BN41 2RU,E01016916,524312,107729,9,6,111,6,0.1,PACA
BN41 2RW,E01016916,524376,107685,12,6,111,6,0.1,PACA
BN41 2RX,E01016918,524552,107150,10,5,137,2,0.272,PACA
BN41 2RY,E01016918,524722,107225,2,1,117,2,0.272,PACA
BN41 2RZ,E01016916,524501,107164,2,1,97,6,0.1,PACA
BN41 2SA,E01016916,524384,107583,1,2,107,6,0.1,PACA
BN41 2SD,E01016916,524491,107298,3,2,107,6,0.1,PACA
BN41 2TA,E01016921,525164,106561,72,38,128,2,0.269,PACA
BN41 2TB,E01016922,525155,106797,15,8,120,3,0.23,PACA
BN41 2TD,E01016922,525075,106869,29,15,120,3,0.23,PACA
BN41 2TE,E01016922,525025,106837,27,15,123,3,0.23,PACA
BN41 2TF,E01016921,524990,106813,28,16,128,2,0.269,PACA
BN41 2TG,E01016921,524965,106882,18,8,123,2,0.269,PACA
BN41 2TH,E01016918,524899,107091,18,14,118,2,0.272,PACA
BN41 2TJ,E01016922,525036,107062,24,18,123,3,0.23,PACA
BN41 2TL,E01016922,525229,106857,11,7,123,3,0.23,PACA
BN41 2TN,E01016922,525092,106965,16,12,123,3,0.23,PACA
BN41 2TP,E01016922,525224,106663,32,19,120,3,0.23,PACA
BN41 2TQ,E01016922,525271,106598,35,17,135,3,0.23,PACA
BN41 2UZ,E01016918,525376,107262,32,19,108,2,0.272,PACA
BN41 2WA,E01016918,524924,106961,9,4,118,2,0.272,PACA
BN41 2WB,E01016918,524862,107082,28,15,118,2,0.272,PACA
BN41 2WD,E01016921,524770,107112,5,3,123,2,0.269,PACA
BN41 2WE,E01016921,524756,107081,8,5,123,2,0.269,PACA
BN41 2WF,E01016918,524934,107251,15,9,118,2,0.272,PACA
BN41 2WG,E01016918,524764,107210,2,2,117,2,0.272,PACA
BN41 2WH,E01016916,524682,107419,15,13,149,6,0.1,PACA
BN41 2WJ,E01016918,524668,107389,12,6,117,2,0.272,PACA
BN41 2WL,E01016916,524788,107552,41,22,140,6,0.1,PACA
BN41 2WN,E01016916,524828,107547,60,31,140,6,0.1,PACA
BN41 2WP,E01016916,524518,107597,5,3,107,6,0.1,PACA
BN41 2WQ,E01016918,524569,107494,13,7,117,2,0.272,PACA
BN41 2WR,E01016918,524683,107176,3,2,117,2,0.272,PACA
BN41 2WT,E01016917,524965,107302,11,6,106,8,0.064,PACA
BN41 2WU,E01016918,524895,107242,3,3,118,2,0.272,PACA
BN41 2WY,E01016918,525306,107240,33,18,108,2,0.272,PACA
BN41 2XY,E01016918,525222,107296,2,1,118,2,0.272,PACA
BN41 2YA,E01016917,525030,107589,34,18,129,8,0.064,PACA
BN41 2YB,E01016917,524912,107607,17,13,129,8,0.064,PACA
BN41 2YD,E01016917,525118,107542,13,9,97,8,0.064,PACA
BN41 2YE,E01016917,524917,107545,18,9,129,8,0.064,PACA
