lsoa,ward,easting,northing,catch_pre2024,catch_optionZ,zone
E01016979,E05015401,528646,105853,Hove_Blatch,Hove_Blatch,E01016979|Hove_Blatch|Hove_Blatch
E01016980,E05015417,528653,106321,Hove_Blatch,Hove_Blatch,E01016980|Hove_Blatch|Hove_Blatch
E01016980,E05015417,528487,106492,Hove_Blatch,Hove_Blatch,E01016980|Hove_Blatch|Hove_Blatch
E01016980,E05015417,528527,106552,Hove_Blatch,Hove_Blatch,E01016980|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528398,106582,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528327,106579,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528348,106673,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528296,106621,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528248,106695,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528303,106748,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528212,106674,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528287,106796,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528161,106811,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528030,107017,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528092,106820,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528040,106787,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016980,E05015417,528131,106707,Hove_Blatch,Hove_Blatch,E01016980|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528052,106740,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,527939,106898,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,527994,106924,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,527993,106991,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,527947,106959,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528006,106873,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528530,106736,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016985,E05015417,528511,106694,Hove_Blatch,Hove_Blatch,E01016985|Hove_Blatch|Hove_Blatch
E01016982,E05015417,528404,106744,Hove_Blatch,Hove_Blatch,E01016982|Hove_Blatch|Hove_Blatch
E01016888,E05015402,527508,106205,Hove_Blatch,Hove_Blatch,E01016888|Hove_Blatch|Hove_Blatch
E01016888,E05015402,527950,106760,Hove_Blatch,Hove_Blatch,E01016888|Hove_Blatch|Hove_Blatch
E01016979,E05015401,528677,105745,Hove_Blatch,Hove_Blatch,E01016979|Hove_Blatch|Hove_Blatch
E01016979,E05015401,528681,105786,Hove_Blatch,Hove_Blatch,E01016979|Hove_Blatch|Hove_Blatch
E01016881,E05015402,526659,106279,Hove_Blatch,Hove_Blatch,E01016881|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526719,106443,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526767,106439,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526706,106402,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526791,106405,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527032,106543,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,526908,106499,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016881,E05015402,526665,106388,Hove_Blatch,Hove_Blatch,E01016881|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526790,106487,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526588,106620,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526587,106722,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526675,106747,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526720,106748,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526575,106898,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526528,106862,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526452,106840,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526383,106966,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526390,107154,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526520,107087,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526453,107064,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527037,107690,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526842,107076,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526811,107113,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526874,107077,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526918,107152,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526930,107320,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526923,107355,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526976,107298,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527067,107402,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527173,107547,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527358,107502,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527146,107627,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527280,107495,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527292,107468,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527417,107450,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527256,107441,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527304,107377,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527160,107414,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526950,107181,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526955,107081,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526977,107197,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526813,107277,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527451,107374,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527032,107661,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527029,107641,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526611,107125,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526471,107008,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526520,107209,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526334,107267,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526462,107292,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526447,107505,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526490,107427,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526568,107512,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526651,107473,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526651,107321,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526582,107218,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526765,107097,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526876,107372,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526983,107479,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527045,107631,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527004,107639,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526691,107467,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016885,E05015402,526316,108016,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526912,107438,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526894,107588,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526857,107715,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526761,107637,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526476,107518,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526798,107592,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016883,E05015402,526405,107222,Hove_Blatch,Hove_Blatch,E01016883|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527836,107033,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527886,107076,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527705,107040,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527808,107112,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527862,107102,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527509,106942,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527930,107032,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527766,107266,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527604,107461,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527580,107433,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527683,107349,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527523,107324,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527740,107250,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527674,107202,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527595,107284,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527558,107365,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527546,107126,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527628,107095,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527580,107046,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527582,107160,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016885,E05015402,527476,107552,Hove_Blatch,Hove_Blatch,E01016885|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527575,106882,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527631,106954,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527371,106690,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527387,106798,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527255,106694,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527279,106607,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527259,106813,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527332,106868,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527240,106986,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527324,107010,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527445,107138,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527493,107402,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527501,107178,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527389,106916,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526919,106589,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016886,E05015402,526904,106548,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527146,106607,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527143,106732,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016887,E05015402,527104,106790,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526993,106891,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526785,106880,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526811,106830,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526951,106820,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526926,106795,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526813,106785,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526932,106684,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526798,106742,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526945,106737,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526835,106627,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526742,106608,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527378,107062,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527328,107148,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016884,E05015402,527407,107186,Hove_Blatch,Hove_Blatch,E01016884|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527379,107286,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527259,107261,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527199,107192,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527128,107302,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527081,107228,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527022,107407,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016882,E05015402,527042,107240,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016887,E05015402,526967,107004,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527247,107086,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527193,107066,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527168,106956,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527211,106934,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527193,106792,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016887,E05015402,527054,107121,Hove_Blatch,Hove_Blatch,E01016887|Hove_Blatch|Hove_Blatch
E01016886,E05015402,527182,106711,Hove_Blatch,Hove_Blatch,E01016886|Hove_Blatch|Hove_Blatch
E01016882,E05015402,526984,107414,Hove_Blatch,Hove_Blatch,E01016882|Hove_Blatch|Hove_Blatch
E01016994,E05015419,526325,105146,Hove_Blatch,Hove_Blatch,E01016994|Hove_Blatch|Hove_Blatch
E01016974,E05015414,526222,105217,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526208,105186,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,526133,105241,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,526222,105295,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526304,105222,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526297,105280,PACA,PACA,E01016974|PACA|PACA
E01016978,E05015414,525716,105663,PACA,PACA,E01016978|PACA|PACA
E01016974,E05015414,526272,105234,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526126,104979,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,526077,105233,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,526104,105276,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,526325,105498,PACA,PACA,E01016974|PACA|PACA
E01016978,E05015414,525621,105604,PACA,PACA,E01016978|PACA|PACA
E01016992,E05015419,526296,104811,Hove_Blatch,PACA,E01016992|Hove_Blatch|PACA
E01016974,E05015414,526222,104942,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526210,104909,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526181,104919,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526199,105141,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526146,105120,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,525973,105160,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,526021,105180,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,526263,105029,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526165,105016,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526071,104998,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526239,104917,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526192,105028,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526130,104892,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,525960,104968,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,525957,105109,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,525969,105048,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,525830,104995,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526156,104938,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526104,105063,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526221,105576,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,525930,105014,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526170,104967,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526170,104967,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526110,104852,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526380,105453,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526331,105318,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526197,105476,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,526005,105434,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,526306,105447,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,526072,105415,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,526094,105361,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,526231,105391,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526167,105378,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526233,105337,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,525887,105361,PACA,PACA,E01016975|PACA|PACA
E01016978,E05015414,525697,105581,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525650,105697,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525724,105590,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525689,105732,PACA,PACA,E01016978|PACA|PACA
E01016975,E05015414,525928,105425,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,526345,105346,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,525870,105423,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,526271,105363,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526263,105330,PACA,PACA,E01016974|PACA|PACA
E01016974,E05015414,526294,105320,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,525861,105204,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,525896,105157,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,525803,105494,PACA,PACA,E01016975|PACA|PACA
E01016978,E05015414,525572,105526,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525633,105497,PACA,PACA,E01016978|PACA|PACA
E01016975,E05015414,525537,105453,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,525682,105449,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,525671,105374,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,525707,105285,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,525768,105251,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,525702,105146,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,525804,105164,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,525797,105101,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,525791,105070,PACA,PACA,E01016974|PACA|PACA
E01016975,E05015414,525920,105139,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,525906,105243,PACA,PACA,E01016975|PACA|PACA
E01016975,E05015414,525919,105315,PACA,PACA,E01016975|PACA|PACA
E01016978,E05015414,526085,105771,PACA,PACA,E01016978|PACA|PACA
E01016975,E05015414,525648,105247,PACA,PACA,E01016975|PACA|PACA
E01016978,E05015414,525536,105747,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525647,105560,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525547,105706,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525526,105689,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525610,105631,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525617,105693,PACA,PACA,E01016978|PACA|PACA
E01016973,E05015414,525471,105721,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525498,105718,PACA,PACA,E01016973|PACA|PACA
E01016978,E05015414,525544,105806,PACA,PACA,E01016978|PACA|PACA
E01016973,E05015414,525475,105879,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525259,105879,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525261,105922,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525368,105786,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525424,105700,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525446,105714,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525399,105632,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525376,105714,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525490,105566,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525526,105544,PACA,PACA,E01016973|PACA|PACA
E01016978,E05015414,525628,105539,PACA,PACA,E01016978|PACA|PACA
E01016973,E05015414,525603,105880,PACA,PACA,E01016973|PACA|PACA
E01016973,E05015414,525503,105628,PACA,PACA,E01016973|PACA|PACA
E01016978,E05015414,525898,105925,PACA,PACA,E01016978|PACA|PACA
E01016978,E05015414,525877,105885,PACA,PACA,E01016978|PACA|PACA
E01016974,E05015414,526492,105756,PACA,PACA,E01016974|PACA|PACA
E01016992,E05015419,526430,104783,Hove_Blatch,PACA,E01016992|Hove_Blatch|PACA
E01016992,E05015419,526688,104779,Hove_Blatch,Hove_Blatch,E01016992|Hove_Blatch|Hove_Blatch
E01016992,E05015419,526719,104547,Hove_Blatch,PACA,E01016992|Hove_Blatch|PACA
E01016974,E05015414,526067,104636,PACA,PACA,E01016974|PACA|PACA
E01016992,E05015419,526584,104747,Hove_Blatch,PACA,E01016992|Hove_Blatch|PACA
E01016974,E05015414,526047,105534,PACA,PACA,E01016974|PACA|PACA
E01016978,E05015414,525711,105753,PACA,PACA,E01016978|PACA|PACA
E01016975,E05015414,525874,105634,PACA,PACA,E01016975|PACA|PACA
E01016974,E05015414,526097,105653,PACA,PACA,E01016974|PACA|PACA
