id,time_varndean,time_ds,time_longhill,time_blatchington,time_hove_park,time_patcham,time_cardinal_n,time_baca,time_paca,time_kings,time_peacehaven,time_seahaven,time_priory_lewes,time_seaford_head,time_elm_grove,first_closest_travel,second_closest_travel,third_closest_travel,first_closest_time,second_closest_time,third_closest_time,max_travel,min_travel,avg_travel,long,lat,lsoa21,oslaua,osward
BN41 1UA,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.213341,50.839167,E01016978,E06000043,E05015414
BN41 1UB,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.213653,50.838812,E01016978,E06000043,E05015414
BN41 1UQ,107,114,110,83,79,112,88,109,62,78,NA,NA,NA,NA,102,paca,kings,hove_park,62,78,79,114,62,94.2,-0.22807,50.829061,E01031347,E07000223,E05007565
BN41 1UR,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.204968,50.837519,E01016974,E06000043,E05015414
BN41 1UY,62,69,68,44,42,69,51,69,31,53,79,84,92,NA,57,paca,hove_park,blatchington,31,42,44,92,31,62.5,-0.206183,50.828787,E01016992,E06000043,E05015419
BN41 1WA,62,71,88,44,42,75,51,73,31,53,81,94,92,NA,62,paca,hove_park,blatchington,31,42,44,94,31,65.9,-0.202523,50.828695,E01016992,E06000043,E05015419
BN41 1WD,97,103,110,73,71,102,81,109,48,75,NA,NA,NA,NA,95,paca,hove_park,blatchington,48,71,73,110,48,86.9,-0.237799,50.828972,E01031375,E07000223,E05007574
BN41 1WE,76,81,88,57,48,80,53,81,40,53,89,94,102,NA,66,paca,hove_park,cardinal_n,40,48,53,102,40,72.5,-0.202163,50.826603,E01016992,E06000043,E05015419
BN41 1WF,87,90,89,61,59,87,64,89,48,63,99,104,112,NA,77,paca,hove_park,blatchington,48,59,61,112,48,80.9,-0.211357,50.827538,E01016974,E06000043,E05015414
BN41 1WR,62,71,88,44,42,75,51,73,31,53,81,94,92,NA,62,paca,hove_park,blatchington,31,42,44,94,31,65.9,-0.20401,50.82843,E01016992,E06000043,E05015419
BN41 1WY,62,69,68,44,42,69,51,69,31,46,79,84,92,NA,57,paca,hove_park,blatchington,31,42,44,92,31,62,-0.21136,50.83562,E01016974,E06000043,E05015414
BN41 1XA,62,69,68,44,42,69,51,69,17,53,79,84,92,NA,57,paca,hove_park,blatchington,17,42,44,92,17,61.5,-0.216054,50.837662,E01016978,E06000043,E05015414
BN41 1XB,62,69,68,44,42,69,51,69,17,46,79,84,92,NA,57,paca,hove_park,blatchington,17,42,44,92,17,60.9,-0.213754,50.83655,E01016975,E06000043,E05015414
BN41 1XD,62,69,68,30,35,69,46,69,17,32,79,84,92,NA,57,paca,blatchington,kings,17,30,32,92,17,57.8,-0.210582,50.836673,E01016974,E06000043,E05015414
BN41 1XE,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.210644,50.837273,E01016978,E06000043,E05015414
BN41 1XF,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.205438,50.836735,E01016974,E06000043,E05015414
BN41 1XG,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.206915,50.837099,E01016974,E06000043,E05015414
BN41 1XH,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.207428,50.837062,E01016974,E06000043,E05015414
BN41 1XJ,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.20799,50.837601,E01016974,E06000043,E05015414
BN41 1XL,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.208336,50.837094,E01016974,E06000043,E05015414
BN41 1XN,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.206358,50.83683,E01016974,E06000043,E05015414
BN41 1XP,62,69,68,24,30,69,46,69,25,25,79,84,92,NA,57,blatchington,paca,kings,24,25,25,92,24,57.1,-0.206586,50.836051,E01016974,E06000043,E05015414
BN41 1XQ,62,69,68,44,42,69,51,69,31,46,79,84,92,NA,57,paca,hove_park,blatchington,31,42,44,92,31,62,-0.210427,50.835528,E01016974,E06000043,E05015414
BN41 1XR,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.210215,50.838103,E01016976,E06000043,E05015414
BN41 1XS,62,69,68,30,40,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.8,-0.207026,50.837928,E01016974,E06000043,E05015414
BN41 1XT,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.209122,50.838446,E01016976,E06000043,E05015414
BN41 1XU,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.210766,50.838525,E01016976,E06000043,E05015414
BN41 1XW,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.204883,50.837886,E01016974,E06000043,E05015414
BN41 1XX,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.207205,50.836222,E01016974,E06000043,E05015414
BN41 1XY,62,69,68,30,35,69,46,69,25,32,79,84,92,NA,57,paca,blatchington,kings,25,30,32,92,25,58.5,-0.208501,50.836476,E01016974,E06000043,E05015414
BN41 1YA,62,69,68,44,42,69,51,69,31,46,79,84,92,NA,57,paca,hove_park,blatchington,31,42,44,92,31,62,-0.21177,50.836061,E01016974,E06000043,E05015414
BN41 1YB,62,69,68,44,42,69,51,69,31,46,79,84,92,NA,57,paca,hove_park,blatchington,31,42,44,92,31,62,-0.212026,50.835679,E01016974,E06000043,E05015414
BN41 1YF,62,69,68,44,42,69,51,69,31,46,79,84,92,NA,57,paca,hove_park,blatchington,31,42,44,92,31,62,-0.211798,50.836068,E01016974,E06000043,E05015414
BN41 1YH,62,69,68,44,42,69,51,69,31,46,79,84,92,NA,57,paca,hove_park,blatchington,31,42,44,92,31,62,-0.209168,50.836882,E01016974,E06000043,E05015414
BN41 2AA,76,81,88,47,48,80,53,81,17,52,89,94,102,NA,66,paca,blatchington,hove_park,17,47,48,102,17,69.8,-0.21906,50.839677,E01016973,E06000043,E05015414
BN41 2AB,76,81,88,47,48,80,53,85,17,52,96,104,102,NA,66,paca,blatchington,hove_park,17,47,48,104,17,71.5,-0.218814,50.840168,E01016978,E06000043,E05015414
BN41 2AD,62,69,68,44,42,69,51,69,17,51,79,84,92,NA,57,paca,hove_park,blatchington,17,42,44,92,17,61.3,-0.218236,50.840042,E01016978,E06000043,E05015414
BN41 2AE,76,81,88,47,48,80,53,85,17,52,96,104,102,NA,66,paca,blatchington,hove_park,17,47,48,104,17,71.5,-0.218779,50.840707,E01016978,E06000043,E05015414
BN41 2AF,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.213808,50.839219,E01016978,E06000043,E05015414
BN41 2AJ,76,81,89,57,59,80,64,85,15,53,96,104,102,NA,77,paca,kings,blatchington,15,53,57,104,15,73.9,-0.230918,50.855509,E01016916,E06000043,E05015407
BN41 2AL,76,81,89,57,59,80,64,85,15,53,96,104,102,NA,77,paca,kings,blatchington,15,53,57,104,15,73.9,-0.23066,50.855946,E01016916,E06000043,E05015407
BN41 2AN,76,81,89,57,59,80,64,85,15,53,96,104,102,NA,77,paca,kings,blatchington,15,53,57,104,15,73.9,-0.229968,50.856205,E01016916,E06000043,E05015407
BN41 2AP,76,81,89,57,59,80,64,85,13,53,96,104,102,NA,77,paca,kings,blatchington,13,53,57,104,13,73.8,-0.228838,50.856413,E01016916,E06000043,E05015407
BN41 2AQ,62,69,68,30,40,69,46,69,11,40,79,84,92,NA,57,paca,blatchington,hove_park,11,30,40,92,11,58.4,-0.220127,50.843375,E01016977,E06000043,E05015414
BN41 2BA,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.212654,50.83931,E01016978,E06000043,E05015414
BN41 2BB,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.211653,50.839852,E01016976,E06000043,E05015414
BN41 2BD,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.210974,50.839787,E01016976,E06000043,E05015414
BN41 2BE,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.211763,50.841796,E01016976,E06000043,E05015414
BN41 2BF,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.211201,50.842012,E01016976,E06000043,E05015414
BN41 2BG,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.212851,50.843449,E01016977,E06000043,E05015414
BN41 2BH,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.21307,50.84142,E01016976,E06000043,E05015414
BN41 2BJ,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.212484,50.841537,E01016976,E06000043,E05015414
BN41 2BL,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.213793,50.84073,E01016976,E06000043,E05015414
BN41 2BN,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.21424,50.840188,E01016976,E06000043,E05015414
BN41 2BP,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.21397,50.839806,E01016978,E06000043,E05015414
BN41 2BQ,62,69,68,30,40,69,46,69,25,40,79,84,92,NA,57,paca,blatchington,hove_park,25,30,40,92,25,59.5,-0.210232,50.839497,E01016976,E06000043,E05015414
BN41 2BS,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.215286,50.840303,E01016978,E06000043,E05015414
BN41 2DA,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.209072,50.839389,E01016976,E06000043,E05015414
BN41 2DB,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.20986,50.840697,E01016976,E06000043,E05015414
BN41 2DD,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.210021,50.839809,E01016976,E06000043,E05015414
BN41 2DE,76,79,88,30,40,78,46,81,25,36,89,94,102,NA,66,paca,blatchington,kings,25,30,36,102,25,66.5,-0.210269,50.842241,E01016976,E06000043,E05015414
BN41 2DF,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.209848,50.842495,E01016976,E06000043,E05015414
BN41 2DG,76,79,88,30,40,78,46,81,25,32,89,94,102,NA,66,paca,blatchington,kings,25,30,32,102,25,66.2,-0.209121,50.842565,E01016976,E06000043,E05015414
BN41 2DH,76,79,88,30,40,78,46,81,25,39,89,94,102,NA,66,paca,blatchington,kings,25,30,39,102,25,66.7,-0.211441,50.844291,E01016977,E06000043,E05015414
BN41 2DJ,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.211193,50.843721,E01016976,E06000043,E05015414
BN41 2DL,76,79,88,30,40,78,46,81,25,32,89,94,102,NA,66,paca,blatchington,kings,25,30,32,102,25,66.2,-0.208009,50.841927,E01016976,E06000043,E05015414
BN41 2DN,76,79,88,30,40,78,46,81,25,32,89,94,102,NA,66,paca,blatchington,kings,25,30,32,102,25,66.2,-0.207375,50.841783,E01016976,E06000043,E05015414
BN41 2DP,76,79,89,30,40,78,46,81,25,24,89,94,102,NA,77,kings,paca,blatchington,24,25,30,102,24,65.6,-0.208107,50.844177,E01016976,E06000043,E05015414
BN41 2DQ,76,79,89,30,40,78,46,81,25,32,89,94,102,NA,77,paca,blatchington,kings,25,30,32,102,25,66.2,-0.210436,50.844186,E01016977,E06000043,E05015414
BN41 2DR,76,79,88,30,40,78,46,81,25,32,89,94,102,NA,66,paca,blatchington,kings,25,30,32,102,25,66.2,-0.209061,50.844111,E01016977,E06000043,E05015414
BN41 2DS,76,79,88,30,40,78,46,81,25,32,89,94,102,NA,66,paca,blatchington,kings,25,30,32,102,25,66.2,-0.20948,50.84356,E01016976,E06000043,E05015414
BN41 2EN,76,79,89,30,40,78,46,85,14,39,96,104,102,NA,77,paca,blatchington,kings,14,30,39,104,14,67.5,-0.215367,50.847112,E01016920,E06000043,E05015407
BN41 2EP,76,79,89,30,40,78,46,81,14,38,89,94,102,NA,77,paca,blatchington,kings,14,30,38,102,14,65.8,-0.216488,50.847525,E01016920,E06000043,E05015407
BN41 2EQ,76,79,89,30,40,78,46,81,14,39,89,94,102,NA,77,paca,blatchington,kings,14,30,39,102,14,65.9,-0.215659,50.847297,E01016920,E06000043,E05015407
BN41 2ER,76,79,89,30,40,78,46,85,14,40,96,104,102,NA,77,paca,blatchington,hove_park,14,30,40,104,14,67.6,-0.216419,50.846715,E01016920,E06000043,E05015407
BN41 2ES,76,79,89,30,40,78,46,85,14,40,96,104,102,NA,77,paca,blatchington,hove_park,14,30,40,104,14,67.6,-0.217128,50.846375,E01016920,E06000043,E05015407
BN41 2ET,76,79,89,30,40,78,46,85,14,40,96,104,102,NA,77,paca,blatchington,hove_park,14,30,40,104,14,67.6,-0.217522,50.847613,E01016920,E06000043,E05015407
BN41 2EU,76,79,89,30,40,78,46,85,14,40,96,104,102,NA,77,paca,blatchington,hove_park,14,30,40,104,14,67.6,-0.216871,50.847909,E01016920,E06000043,E05015407
BN41 2EY,86,79,89,30,40,78,46,89,14,39,103,115,112,NA,79,paca,blatchington,kings,14,30,39,115,14,70.8,-0.214933,50.849561,E01016919,E06000043,E05015407
BN41 2EZ,76,79,89,30,40,78,46,81,14,36,89,94,102,NA,79,paca,blatchington,kings,14,30,36,102,14,65.7,-0.211992,50.849579,E01016919,E06000043,E05015407
BN41 2FA,76,79,88,30,40,78,46,81,25,40,89,94,102,NA,66,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.215134,50.842423,E01016977,E06000043,E05015414
BN41 2FB,76,79,89,30,40,78,46,85,25,40,96,104,102,NA,77,paca,blatchington,hove_park,25,30,40,104,25,68.5,-0.214319,50.843688,E01016977,E06000043,E05015414
BN41 2FD,76,79,89,30,40,78,46,81,25,40,89,94,102,NA,77,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.215747,50.844222,E01016977,E06000043,E05015414
BN41 2FE,76,79,88,30,40,78,46,81,25,38,89,94,102,NA,66,paca,blatchington,kings,25,30,38,102,25,66.6,-0.213401,50.844672,E01016977,E06000043,E05015414
BN41 2FF,76,79,89,30,40,78,46,85,25,40,96,104,102,NA,77,paca,blatchington,hove_park,25,30,40,104,25,68.5,-0.21457,50.844195,E01016977,E06000043,E05015414
BN41 2FG,76,79,89,30,40,78,46,81,25,40,89,94,102,NA,77,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.214045,50.845275,E01016977,E06000043,E05015414
BN41 2FH,76,79,88,30,40,78,46,81,14,36,89,94,102,NA,66,paca,blatchington,kings,14,30,36,102,14,65.6,-0.212575,50.845091,E01016977,E06000043,E05015414
BN41 2FJ,76,79,88,30,40,78,46,81,25,36,89,94,102,NA,66,paca,blatchington,kings,25,30,36,102,25,66.5,-0.211442,50.845005,E01016977,E06000043,E05015414
BN41 2FL,76,79,89,30,40,78,46,81,14,32,89,94,102,NA,77,paca,blatchington,kings,14,30,32,102,14,65.4,-0.210476,50.845374,E01016977,E06000043,E05015414
BN41 2FN,76,79,89,30,40,78,46,81,14,32,89,94,102,NA,77,paca,blatchington,kings,14,30,32,102,14,65.4,-0.210033,50.845457,E01016977,E06000043,E05015414
BN41 2FP,76,79,88,30,40,78,46,81,14,36,89,94,102,NA,66,paca,blatchington,kings,14,30,36,102,14,65.6,-0.211768,50.845393,E01016977,E06000043,E05015414
BN41 2FQ,76,79,88,30,40,78,46,81,14,32,89,94,102,NA,66,paca,blatchington,kings,14,30,32,102,14,65.3,-0.2118,50.84605,E01016977,E06000043,E05015414
BN41 2FR,76,79,89,30,40,78,46,85,25,40,96,104,102,NA,79,paca,blatchington,hove_park,25,30,40,104,25,68.5,-0.210154,50.846358,E01016977,E06000043,E05015414
BN41 2FS,86,79,89,30,40,78,46,89,14,32,103,115,112,NA,79,paca,blatchington,kings,14,30,32,115,14,70.2,-0.209332,50.845581,E01016977,E06000043,E05015414
BN41 2FT,76,79,88,30,40,78,46,81,14,32,89,94,102,NA,66,paca,blatchington,kings,14,30,32,102,14,65.3,-0.213913,50.845759,E01016977,E06000043,E05015414
BN41 2FU,76,79,89,30,40,78,46,81,25,38,89,94,102,NA,77,paca,blatchington,kings,25,30,38,102,25,66.7,-0.215713,50.845121,E01016977,E06000043,E05015414
BN41 2FW,86,79,89,30,40,78,46,89,14,32,103,115,112,NA,79,paca,blatchington,kings,14,30,32,115,14,70.2,-0.208818,50.845636,E01016977,E06000043,E05015414
BN41 2FX,86,79,89,30,40,78,46,89,14,32,103,115,112,NA,79,paca,blatchington,kings,14,30,32,115,14,70.2,-0.208456,50.845819,E01016976,E06000043,E05015414
BN41 2FY,76,79,88,30,40,78,46,81,14,37,89,94,102,NA,66,paca,blatchington,kings,14,30,37,102,14,65.7,-0.214526,50.846461,E01016919,E06000043,E05015407
BN41 2FZ,76,79,88,30,40,78,46,81,14,36,89,94,102,NA,66,paca,blatchington,kings,14,30,36,102,14,65.6,-0.214494,50.847297,E01016920,E06000043,E05015407
BN41 2GA,76,79,89,30,40,78,46,81,25,40,89,94,102,NA,77,paca,blatchington,hove_park,25,30,40,102,25,66.8,-0.216541,50.844651,E01016977,E06000043,E05015414
BN41 2GB,87,94,89,47,53,99,74,91,21,49,103,115,112,NA,79,paca,blatchington,kings,21,47,49,115,21,79.5,-0.216664,50.85522,E01016916,E06000043,E05015407
BN41 2GD,76,79,88,30,40,78,46,85,17,40,96,104,102,NA,66,paca,blatchington,hove_park,17,30,40,104,17,67.8,-0.217609,50.844209,E01016977,E06000043,E05015414
BN41 2GE,76,79,89,30,40,78,46,81,14,38,89,94,102,NA,77,paca,blatchington,kings,14,30,38,102,14,65.8,-0.215058,50.84628,E01016919,E06000043,E05015407
BN41 2GH,76,79,88,30,40,78,46,81,14,32,89,94,102,NA,66,paca,blatchington,kings,14,30,32,102,14,65.3,-0.213148,50.847204,E01016919,E06000043,E05015407
BN41 2GJ,76,79,88,30,40,78,46,81,14,32,89,94,102,NA,66,paca,blatchington,kings,14,30,32,102,14,65.3,-0.213196,50.846306,E01016919,E06000043,E05015407
BN41 2GL,76,79,88,30,40,78,46,81,14,32,89,94,102,NA,66,paca,blatchington,kings,14,30,32,102,14,65.3,-0.213442,50.84693,E01016919,E06000043,E05015407
BN41 2GN,76,79,88,30,40,78,46,81,14,32,89,94,102,NA,66,paca,blatchington,kings,14,30,32,102,14,65.3,-0.213832,50.847521,E01016919,E06000043,E05015407
BN41 2GP,76,79,88,30,40,78,46,81,14,32,89,94,102,NA,66,paca,blatchington,kings,14,30,32,102,14,65.3,-0.212924,50.846364,E01016919,E06000043,E05015407
BN41 2GQ,76,79,89,30,40,78,46,81,14,32,89,94,102,NA,77,paca,blatchington,kings,14,30,32,102,14,65.4,-0.211517,50.846766,E01016919,E06000043,E05015407
BN41 2GR,86,79,89,30,40,78,46,89,14,37,103,115,112,NA,79,paca,blatchington,kings,14,30,37,115,14,70.6,-0.211125,50.849961,E01016919,E06000043,E05015407
BN41 2GS,86,79,89,30,40,78,46,89,25,38,103,115,112,NA,79,paca,blatchington,kings,25,30,38,115,25,71.5,-0.211523,50.850696,E01016919,E06000043,E05015407
BN41 2GT,76,79,89,30,40,78,46,85,25,40,96,104,102,NA,77,paca,blatchington,hove_park,25,30,40,104,25,68.5,-0.216907,50.84549,E01016920,E06000043,E05015407
BN41 2GU,86,79,89,30,40,78,46,89,14,32,103,115,112,NA,79,paca,blatchington,kings,14,30,32,115,14,70.2,-0.211243,50.847616,E01016919,E06000043,E05015407
BN41 2GW,86,79,89,30,40,78,46,89,25,39,103,115,112,NA,79,paca,blatchington,kings,25,30,39,115,25,71.6,-0.212453,50.850503,E01016919,E06000043,E05015407
BN41 2GX,86,79,89,30,40,78,46,89,25,39,103,115,112,NA,79,paca,blatchington,kings,25,30,39,115,25,71.6,-0.212468,50.849757,E01016919,E06000043,E05015407
BN41 2GY,76,79,89,30,40,78,46,81,14,32,89,94,102,NA,79,paca,blatchington,kings,14,30,32,102,14,65.4,-0.211263,50.848947,E01016919,E06000043,E05015407
BN41 2GZ,86,79,89,30,40,78,46,89,14,32,103,115,112,NA,79,paca,blatchington,kings,14,30,32,115,14,70.2,-0.211678,50.848486,E01016919,E06000043,E05015407
BN41 2HA,76,81,88,47,48,80,53,85,17,45,96,104,102,NA,66,paca,kings,blatchington,17,45,47,104,17,70.9,-0.220257,50.844417,E01016922,E06000043,E05015407
BN41 2HB,76,79,89,30,40,78,46,85,11,40,96,104,102,NA,77,paca,blatchington,hove_park,11,30,40,104,11,67.4,-0.221513,50.845749,E01016922,E06000043,E05015407
BN41 2HD,76,79,89,30,40,78,46,85,11,40,96,104,102,NA,77,paca,blatchington,hove_park,11,30,40,104,11,67.4,-0.220986,50.845804,E01016922,E06000043,E05015407
BN41 2HE,76,81,89,47,48,80,53,85,17,46,96,104,102,NA,77,paca,kings,blatchington,17,46,47,104,17,71.1,-0.221331,50.844559,E01016922,E06000043,E05015407
BN41 2HF,76,79,89,30,40,78,46,85,11,40,96,104,102,NA,77,paca,blatchington,hove_park,11,30,40,104,11,67.4,-0.222524,50.848319,E01016920,E06000043,E05015407
BN41 2HG,76,79,89,30,40,78,46,85,11,40,96,104,102,NA,77,paca,blatchington,hove_park,11,30,40,104,11,67.4,-0.221826,50.848353,E01016920,E06000043,E05015407
BN41 2HH,76,79,89,30,40,78,46,85,11,40,96,104,102,NA,77,paca,blatchington,hove_park,11,30,40,104,11,67.4,-0.220846,50.849112,E01016920,E06000043,E05015407
BN41 2HJ,76,79,89,30,40,78,46,85,14,40,96,104,102,NA,77,paca,blatchington,hove_park,14,30,40,104,14,67.6,-0.221196,50.848119,E01016920,E06000043,E05015407
BN41 2HL,76,79,89,30,40,78,46,85,17,40,96,104,102,NA,77,paca,blatchington,hove_park,17,30,40,104,17,67.8,-0.219716,50.845569,E01016922,E06000043,E05015407
BN41 2HN,76,79,89,30,40,78,46,85,17,40,96,104,102,NA,77,paca,blatchington,hove_park,17,30,40,104,17,67.8,-0.220109,50.845314,E01016922,E06000043,E05015407
BN41 2HP,76,79,89,30,40,78,46,85,15,40,96,104,102,NA,77,paca,blatchington,hove_park,15,30,40,104,15,67.7,-0.219875,50.848494,E01016920,E06000043,E05015407
BN41 2HQ,76,79,89,30,40,78,46,85,14,40,96,104,102,NA,77,paca,blatchington,hove_park,14,30,40,104,14,67.6,-0.219134,50.847431,E01016920,E06000043,E05015407
BN41 2HR,76,79,89,30,40,78,46,85,10,40,96,104,102,NA,77,paca,blatchington,hove_park,10,30,40,104,10,67.3,-0.220686,50.850314,E01016920,E06000043,E05015407
BN41 2HS,76,79,89,30,40,78,46,85,9,40,96,104,102,NA,77,paca,blatchington,hove_park,9,30,40,104,9,67.2,-0.221343,50.849866,E01016920,E06000043,E05015407
BN41 2HT,76,79,88,30,40,78,46,81,14,37,89,94,102,NA,66,paca,blatchington,kings,14,30,37,102,14,65.7,-0.214932,50.846602,E01016920,E06000043,E05015407
BN41 2HW,86,79,89,30,40,78,46,89,14,32,103,115,112,NA,79,paca,blatchington,kings,14,30,32,115,14,70.2,-0.209799,50.847117,E01016919,E06000043,E05015407
BN41 2HY,76,79,89,30,40,78,46,81,14,32,89,94,102,NA,79,paca,blatchington,kings,14,30,32,102,14,65.4,-0.210734,50.84902,E01016919,E06000043,E05015407
BN41 2JA,76,79,89,30,40,78,46,81,14,36,89,94,102,NA,79,paca,blatchington,kings,14,30,36,102,14,65.7,-0.213562,50.848632,E01016919,E06000043,E05015407
BN41 2JB,76,79,89,30,40,78,46,85,14,40,96,104,102,NA,77,paca,blatchington,hove_park,14,30,40,104,14,67.6,-0.21772,50.848749,E01016920,E06000043,E05015407
BN41 2JD,86,79,89,30,40,78,46,89,12,40,103,115,112,NA,79,paca,blatchington,hove_park,12,30,40,115,12,70.7,-0.219006,50.850037,E01016920,E06000043,E05015407
BN41 2JE,76,79,89,30,40,78,46,85,14,40,96,104,102,NA,77,paca,blatchington,hove_park,14,30,40,104,14,67.6,-0.217875,50.848023,E01016920,E06000043,E05015407
BN41 2JF,86,79,89,30,40,78,46,89,14,40,103,115,112,NA,79,paca,blatchington,hove_park,14,30,40,115,14,70.8,-0.218556,50.849913,E01016920,E06000043,E05015407
BN41 2LA,62,69,68,44,42,69,51,69,17,46,79,84,92,NA,57,paca,hove_park,blatchington,17,42,44,92,17,60.9,-0.216424,50.840626,E01016978,E06000043,E05015414
BN41 2LB,62,69,68,44,42,69,51,69,17,46,79,84,92,NA,57,paca,hove_park,blatchington,17,42,44,92,17,60.9,-0.21741,50.839724,E01016973,E06000043,E05015414
BN41 2LD,62,69,68,44,42,69,51,69,17,46,79,84,92,NA,57,paca,hove_park,blatchington,17,42,44,92,17,60.9,-0.217539,50.840823,E01016978,E06000043,E05015414
BN41 2LE,62,69,68,30,40,69,46,69,11,40,79,84,92,NA,57,paca,blatchington,hove_park,11,30,40,92,11,58.4,-0.219841,50.842669,E01016977,E06000043,E05015414
BN41 2LF,76,81,88,47,48,80,53,81,17,46,89,94,102,NA,66,paca,kings,blatchington,17,46,47,102,17,69.4,-0.220083,50.842265,E01016977,E06000043,E05015414
BN41 2LG,62,69,68,30,40,69,46,69,11,40,79,84,92,NA,57,paca,blatchington,hove_park,11,30,40,92,11,58.4,-0.219854,50.843071,E01016977,E06000043,E05015414
BN41 2LH,62,69,68,30,40,69,46,69,11,40,79,84,92,NA,57,paca,blatchington,hove_park,11,30,40,92,11,58.4,-0.21956,50.84333,E01016977,E06000043,E05015414
BN41 2LJ,76,79,88,30,40,78,46,81,11,40,89,94,102,NA,66,paca,blatchington,hove_park,11,30,40,102,11,65.7,-0.22103,50.842028,E01016973,E06000043,E05015414
BN41 2LL,76,79,88,30,40,78,46,85,11,40,96,104,102,NA,66,paca,blatchington,hove_park,11,30,40,104,11,67.3,-0.220383,50.842234,E01016977,E06000043,E05015414
BN41 2LN,76,81,88,47,48,80,53,85,17,50,96,104,102,NA,66,paca,blatchington,hove_park,17,47,48,104,17,71.3,-0.22162,50.841443,E01016973,E06000043,E05015414
BN41 2LP,76,81,88,57,48,80,53,85,17,51,96,104,102,NA,66,paca,hove_park,kings,17,48,51,104,17,72.2,-0.221931,50.840728,E01016973,E06000043,E05015414
